15, 11, 19, 17, 20, 58, 66, 44, 66.7
65, 46, 62, 15, 10, 16, 17, 19, 65.1
20, 14, 51, 70, 55, 17, 11, 12, 55.5
53, 70, 40, 16, 20, 18, 19, 14, 70.2
63, 50, 69, 11, 19, 15, 14, 9, 69.3
18, 19, 16, 12, 26, 70, 44, 45, 70.6
16, 28, 12, 10, 11, 68, 50, 55, 68.7
19, 16, 10, 67, 15, 59, 11, 53, 67.4
14, 12, 15, 19, 8, 52, 63, 67, 67.8
11, 16, 18, 14, 12, 74, 58, 47, 74.6
